palabra,mean_rt,mean_error,concreteness,familiarity,aoa,palabra_noaccents
proveedor,652.1444444416667,5.263157894736842,5.043,4.429,10.269,proveedor
providencia,761.9161290387096,0.0,,,,providencia
provincia,597.8122058852941,0.0,,,,provincia
provincial,668.6025714285714,2.777777777777778,4.739,4.923,,provincial
provisión,631.021176467647,0.0,,,,provision
provocador,616.3277777861111,5.263157894736842,,,8.429,provocador
provocar,585.2594594567568,0.0,,,7.1,provocar
proximidad,642.2880555555555,0.0,,,,proximidad
próximo,540.09428576,0.0,,,,proximo
proyección,623.1058823588236,0.0,,,,proyeccion
proyectil,697.6514285685714,5.405405405405405,,,9.263,proyectil
proyecto,577.5540540486486,0.0,,,,proyecto
prudencia,708.1525757545454,5.714285714285714,,,,prudencia
prudente,702.7243243189189,2.631578947368421,4.704,5.773,8.5,prudente
prueba,619.689743597436,0.0,,,,prueba
psicología,640.6081081054054,2.631578947368421,,,,psicologia
psicológico,589.9999999973684,2.564102564102564,,,,psicologico
psicólogo,637.9588234882353,5.555555555555555,,,,psicologo
psicópata,621.6606060818182,0.0,,,,psicopata
psicosis,746.9666666777778,5.263157894736842,,,,psicosis
psiquiatra,670.0181818272728,2.941176470588235,,,,psiquiatra
psiquiátrico,624.1876388805556,0.0,,,,psiquiatrico
púa,823.6576923076923,27.77777777777778,,,,pua
pubertad,609.2675676108108,2.631578947368421,5.25,5.85,,pubertad
pubis,693.4088235588235,8.108108108108109,,,,pubis
pública,591.7236842052631,2.564102564102564,,,,publica
publicación,646.0647058882353,0.0,,,,publicacion
publicar,604.3502564,2.5,,,7.15,publicar
publicidad,562.6714286057143,0.0,,,,publicidad
público,580.8333333166667,0.0,,,,publico
puchero,664.5594594486487,2.631578947368421,,,,puchero
pudor,657.7625000125,5.882352941176471,,,,pudor
pueblo,634.0384722194444,0.0,,,,pueblo
puente,571.7529411882352,2.857142857142857,,,,puente
puerco,662.5657894894737,2.564102564102564,5.519,4.818,6.346,puerco
puerro,654.265624996875,5.882352941176471,6.261,5.0,,puerro
puerta,534.8785135135136,0.0,,,,puerta
puerto,580.2555555472222,5.263157894736842,,,,puerto
puesta,624.3756756810811,0.0,,,5.762,puesta
puesto,580.2589743615384,0.0,,,,puesto
pugna,772.485000005,44.44444444444444,,,,pugna
pulga,641.6110606030303,5.714285714285714,,,,pulga
pulgar,671.3376388861111,2.7027027027027026,6.481,5.727,4.769,pulgar
pulmón,545.5656250125,0.0,,,,pulmon
púlpito,756.656249996875,13.513513513513509,,,,pulpito
pulsera,577.4473684421052,0.0,,,,pulsera
pulso,579.2111111305555,2.7027027027027026,,,7.737,pulso
puma,617.35142856,2.777777777777778,5.75,4.84,,puma
punta,594.8685714171429,0.0,,,,punta
puntapié,784.6736842131579,5.0,,,,puntapie
puntería,625.4181818242424,0.0,,,,punteria
punto,592.0272727212122,0.0,,,,punto
puntuación,593.1447368210527,0.0,,,,puntuacion
puntual,630.023250015,0.0,4.75,6.462,,puntual
punzante,752.0032258064516,6.0606060606060606,4.368,4.333,,punzante
puñado,619.0290322516129,6.0606060606060606,,,,punado
puñal,578.2765384717949,2.5,,,,punal
puñalada,628.21484375625,3.03030303030303,,,,punalada
puñetazo,591.4441176382353,0.0,,,,punetazo
puño,581.161111125,0.0,,,,puno
pupila,636.2244117617647,0.0,,,,pupila
pupitre,663.1000000133333,11.76470588235294,,,,pupitre
pura,618.5250000138889,5.263157894736842,3.357,5.357,,pura
puré,641.7838709612903,6.0606060606060606,,,,pure
pureza,638.748717948718,2.5,,,,pureza
purificación,700.9470588264705,2.857142857142857,,,,purificacion
puro,581.0393939393939,0.0,,,,puro
púrpura,606.0512820538462,0.0,,,,purpura
purulento,765.1235294058823,48.48484848484849,,,,purulento
pus,702.240625,15.789473684210531,5.962,5.552,,pus
pústula,786.1047619190476,36.36363636363636,,,,pustula
puta,618.2937500125,5.882352941176471,,,,puta
putrefacto,810.65624999375,15.789473684210531,5.0,3.929,,putrefacto
quebrar,629.7970588235294,2.857142857142857,,,9.08,quebrar
quedar,569.2424242272727,0.0,,,,quedar
queja,682.540757569697,0.0,,,,queja
quejumbroso,876.3,51.35135135135135,,,,quejumbroso
quema,700.52457142,2.777777777777778,4.655,6.091,,quema
quemadura,607.0766666766667,3.225806451612903,,,,quemadura
quemar,578.0256410358975,0.0,,,,quemar
querer,629.0062857114285,5.405405405405405,,,,querer
querida,579.7514285685714,0.0,,,,querida
querido,626.0027777722222,0.0,,,,querido
queso,545.3848484757576,0.0,,,,queso
quicio,738.921875,17.94871794871795,,,8.318,quicio
quien,625.7143939272727,2.941176470588235,2.357,6.64,,quien
quieto,655.1861111166667,5.263157894736842,,,,quieto
quietud,630.6551724275862,6.451612903225806,,,,quietud
quimera,757.9571428928572,20.0,,,,quimera
químico,555.159374996875,3.03030303030303,,,,quimico
quimioterapia,721.6131428542857,2.777777777777778,,,,quimioterapia
quinta,620.287500021875,3.03030303030303,,,,quinta
quinto,689.8105262973684,0.0,4.85,6.154,,quinto
quirófano,638.625,7.6923076923076925,,,,quirofano
quitar,554.6384615282051,0.0,,,,quitar
quizá,608.2657894736842,2.564102564102564,,,,quiza
quizás,626.4088235323529,0.0,,,,quizas
rábano,663.9142857142857,0.0,,,,rabano
rabia,589.93125,3.03030303030303,,,,rabia
rabino,714.5942856914286,16.66666666666667,4.556,2.727,9.808,rabino
rabo,635.5963235352941,0.0,,,,rabo
racha,680.111029417647,8.108108108108109,4.261,5.19,8.346,racha
racial,616.581249996875,8.571428571428571,,,,racial
raciocinio,900.3285714285714,57.57575757575758,,,10.857,raciocinio
ración,635.8078947368421,2.564102564102564,,,,racion
racional,612.7515151454545,2.941176470588235,4.043,4.857,9.692,racional
racionalidad,622.2235294176471,2.857142857142857,,,10.333,racionalidad
racionalismo,722.30125,0.0,,,10.6,racionalismo
racionalista,655.2400000085714,5.405405405405405,,,10.053,racionalista
racismo,617.8894444472222,2.7027027027027026,4.15,6.619,,racismo
racista,626.24571428,0.0,,,8.6,racista
radar,658.8902857028571,5.405405405405405,6.52,5.308,8.846,radar
radiación,683.60285714,0.0,,,,radiacion
radiactividad,774.7043548322581,16.21621621621622,,,9.85,radiactividad
radiador,663.9675675783784,2.631578947368421,6.71,6.143,,radiador
radiante,661.5138889027778,0.0,3.885,5.643,,radiante
radical,582.5762857,2.777777777777778,,,,radical
radio,599.0372092744186,0.0,,,,radio
radiografía,657.4764705941177,0.0,,,,radiografia
ráfaga,618.7294117617647,0.0,,,,rafaga
raíz,549.3809523714285,0.0,,,,raiz
rallador,692.171093753125,5.882352941176471,6.3,5.538,,rallador
rama,628.7216215810811,2.631578947368421,,,,rama
ramo,579.3823529617647,2.857142857142857,,,,ramo
rana,597.7147058764706,2.857142857142857,,,,rana
rancho,644.8088235352941,10.52631578947368,,,7.619,rancho
rancio,649.6486486540541,2.631578947368421,3.815,5.036,,rancio
rango,679.737499996875,8.571428571428571,,,,rango
ranura,704.7164285742857,2.777777777777778,,,8.611,ranura
rapaz,679.8387931068966,17.14285714285714,,,,rapaz
rapidez,559.6849999789474,2.564102564102564,,,,rapidez
rápido,559.3266666466667,3.225806451612903,,,,rapido
rapto,678.8375000666666,33.33333333333333,,,,rapto
raqueta,638.14285714,0.0,5.826,5.321,,raqueta
rara,636.4718571371428,2.777777777777778,2.92,6.115,4.577,rara
rareza,667.0428571690476,2.325581395348837,,,,rareza
raro,608.4421052394737,0.0,2.963,6.5,,raro
rascacielos,717.1205882441177,12.82051282051282,,,,rascacielos
rasgo,605.7515151484848,2.941176470588235,,,,rasgo
raso,762.3020370444444,25.0,3.579,4.143,,raso
rastrear,666.2472222194444,5.263157894736842,,,8.35,rastrear
rastreo,671.1764705882352,2.857142857142857,4.478,4.048,9.038,rastreo
rastro,696.5741935516129,3.125,,,,rastro
rata,556.2239705882353,0.0,,,,rata
rato,567.1151515181818,5.714285714285714,,,,rato
ratón,569.8138888833333,0.0,,,,raton
raya,672.9894736868421,0.0,,,,raya
rayo,591.8595833361111,2.7027027027027026,,,,rayo
raza,607.9428571428572,0.0,,,,raza
razón,587.2926388694444,2.7027027027027026,,,,razon
razonable,608.70666669,0.0,3.96,5.808,7.538,razonable
razonar,572.8969696818182,0.0,,,,razonar
reacción,598.3441176558823,2.857142857142857,,,,reaccion
reaccionar,621.5212162189189,0.0,,,,reaccionar
reactivar,661.5270270108108,2.631578947368421,4.308,5.091,7.719,reactivar
reactor,714.9054054108108,7.5,,,10.45,reactor
real,529.5827586,6.451612903225806,,,,real
realeza,718.4058823705882,2.857142857142857,,,,realeza
realidad,572.967500005,0.0,,,,realidad
realismo,624.8506756864865,0.0,,,,realismo
realista,609.2096774225806,0.0,,,7.667,realista
realización,638.6558823941176,2.857142857142857,,,,realizacion
realizar,604.7424242303031,0.0,,,,realizar
reanimar,693.53666666,0.0,,,,reanimar
rebaño,622.1085714285714,7.894736842105263,,,,rebano
rebasar,720.0487804853658,4.651162790697674,,,9.4,rebasar
rebelde,550.9741935580645,3.125,4.185,6.143,,rebelde
rebeldía,634.0487179564102,2.5,,,,rebeldia
rebelión,611.4,0.0,,,,rebelion
rebote,604.3835714171429,2.777777777777778,4.75,5.692,,rebote
recabar,847.3805263157894,45.71428571428571,,,9.952,recabar
recado,728.8515151090909,8.333333333333332,,,,recado
recalcar,742.8823529529412,10.52631578947368,,,,recalcar
recelo,778.5500000166667,18.91891891891892,,,,recelo
recepción,638.0552777777777,0.0,,,,recepcion
receptor,664.614687503125,5.882352941176471,,,8.944,receptor
receta,597.377499995,0.0,,,,receta
rechazar,613.0936111222222,0.0,,,7.6,rechazar
rechazo,599.1800000085714,0.0,,,,rechazo
recibidor,675.7108108027027,2.631578947368421,,,,recibidor
recibir,582.9171428457142,0.0,,,,recibir
reciclar,698.234722225,2.7027027027027026,,,,reciclar
recién,628.6162162297297,2.631578947368421,,,,recien
reciente,632.689743597436,0.0,4.04,5.808,6.885,reciente
recinto,634.7558823558824,2.857142857142857,,,7.111,recinto
recipiente,651.2722222166667,7.6923076923076925,,,5.8,recipiente
reciprocidad,686.4194444361111,5.263157894736842,,,10.286,reciprocidad
recitar,703.0769230820513,4.878048780487805,,,6.75,recitar
reclamar,615.3685714114285,0.0,,,8.75,reclamar
reclamo,621.5399999942857,2.777777777777778,,,,reclamo
reclusión,715.9617647088236,10.52631578947368,,,,reclusion
recobrar,699.1727143,5.405405405405405,,,9.3,recobrar
recodo,812.36666666,50.0,,,10.35,recodo
recogedor,685.827272730303,2.941176470588235,,,,recogedor
recoger,615.4777027054054,0.0,,,,recoger
recogimiento,691.664285725,15.151515151515149,,,7.636,recogimiento
recolectar,673.2444737078947,2.564102564102564,,,,recolectar
recomendación,713.9631578921053,0.0,,,,recomendacion
recomendar,666.5500000085714,2.777777777777778,,,7.476,recomendar
recompensa,615.3766666694445,2.7027027027027026,,,,recompensa
recompensar,650.7591891864865,0.0,,,,recompensar
reconciliación,687.7243242729729,2.631578947368421,,,,reconciliacion
reconocer,573.8000000064516,3.125,,,,reconocer
reconocido,690.4000000117647,2.857142857142857,3.63,6.143,,reconocido
reconocimiento,706.0031944388888,2.7027027027027026,,,,reconocimiento
reconstrucción,662.9277777833333,0.0,,,,reconstruccion
reconstruir,715.3285714107143,3.448275862068965,,,5.167,reconstruir
reconversión,771.3087096838709,6.0606060606060606,,,,reconversion
récord,634.5258333388889,2.7027027027027026,,,,record
recordar,614.54,0.0,,,,recordar
recorrer,639.4705555555555,2.7027027027027026,,,7.16,recorrer
recorrido,662.5435897435898,0.0,,,,recorrido
recrear,623.9285714171428,5.405405405405405,,,9.35,recrear
recreo,668.2571428542857,0.0,,,,recreo
recriminar,814.4500000382353,10.52631578947368,,,,recriminar
recta,637.8307692282051,0.0,,,,recta
rectificar,806.8346875,11.11111111111111,4.944,5.909,,rectificar
recto,596.4871794948718,0.0,,,,recto
rector,645.2576388777778,0.0,,,,rector
recuento,687.6558823794118,2.857142857142857,,,8.85,recuento
recuerdo,580.4299999969697,2.941176470588235,,,,recuerdo
recuperación,660.6153846179487,2.5,,,,recuperacion
recuperar,587.2135135135135,2.631578947368421,,,6.12,recuperar
recurrir,614.2644594702703,0.0,,,9.35,recurrir
recurso,605.0972973135135,0.0,,,,recurso
red,604.7270270189189,7.5,,,,red
redacción,631.174999990625,3.03030303030303,,,,redaccion
redactar,647.8578947473684,2.564102564102564,,,6.75,redactar
redactor,606.1841666694445,0.0,,,8.905,redactor
redención,763.3333333472223,10.0,,,,redencion
redonda,594.8823529323529,2.857142857142857,5.607,6.32,,redonda
reducción,596.62499999375,5.882352941176471,,,,reduccion
reducir,630.8727272727273,0.0,,,7.7,reducir
reducto,758.7107407222222,25.0,,,10.278,reducto
reembolso,672.1857143114286,5.405405405405405,5.462,5.515,10.0,reembolso
reemplazar,699.3722222166666,7.6923076923076925,,,,reemplazar
reemplazo,732.9929999942857,5.405405405405405,4.391,4.952,8.5,reemplazo
referencia,638.3606060666667,2.941176470588235,,,,referencia
referir,685.375,7.6923076923076925,,,,referir
reflejar,629.553846148718,2.5,,,7.24,reflejar
reflejo,656.584375,3.03030303030303,,,,reflejo
reflexión,586.6789473684211,0.0,,,,reflexion
reflexionar,618.0387096741936,3.125,,,6.75,reflexionar
reforma,620.1743589666667,0.0,,,,reforma
reformar,654.2999999864865,0.0,,,,reformar
reforzar,626.9285714085714,0.0,,,,reforzar
refrán,673.1605262947369,0.0,,,,refran
refrescante,675.0911764676471,0.0,,,,refrescante
refresco,632.0971428657143,0.0,4.7,6.63,,refresco
refrigerio,730.1264705852941,10.52631578947368,,,,refrigerio
refugiado,678.4400000085715,5.405405405405405,,,,refugiado
refugio,588.8424999975,0.0,,,,refugio
regalar,705.8361111083333,5.263157894736842,,,,regalar
regalo,615.3763157868422,0.0,,,,regalo
regañar,629.3162162027027,2.631578947368421,,,,reganar
regazo,756.628125,8.571428571428571,,,7.476,regazo
régimen,614.9580645161291,0.0,,,,regimen
regimiento,720.2133783783784,2.631578947368421,,,,regimiento
región,560.5515151484849,0.0,,,,region
registrar,602.127777775,5.263157894736842,,,8.4,registrar
registro,648.1801388833334,0.0,,,,registro
regla,603.5176470617647,2.857142857142857,,,,regla
reglamento,657.6090909060606,0.0,,,,reglamento
regocijo,760.3423076961539,31.57894736842105,,,10.524,regocijo
regresar,654.0540000028572,0.0,,,5.81,regresar
regreso,601.3666666633334,3.225806451612903,,,,regreso
regulación,658.275000015625,0.0,,,,regulacion
regulador,654.8504411705883,0.0,,,9.2,regulador
regular,570.7969697484848,5.714285714285714,,6.121,6.906,regular
rehabilitación,662.8166666722223,0.0,,,,rehabilitacion
rehacer,671.78157895,2.564102564102564,,,7.05,rehacer
rehén,722.1548529470588,8.108108108108109,,,,rehen
reina,555.9806451612903,0.0,,,,reina
reinado,693.0051282076923,0.0,,,,reinado
reinante,783.4642857285714,61.111111111111114,3.385,2.727,9.562,reinante
reinar,611.289864872973,0.0,,,,reinar
reino,598.9318181787879,2.941176470588235,,,,reino
reír,604.2212121030303,2.941176470588235,,,,reir
reiteración,760.9689655137931,17.14285714285714,,,,reiteracion
reivindicación,746.361290316129,6.0606060606060606,,,,reivindicacion
reja,607.4172413827587,9.375,,,,reja
rejilla,656.558333325,2.7027027027027026,,,7.143,rejilla
relación,549.5878787939394,2.941176470588235,,,,relacion
relajación,656.7852941058824,0.0,,,,relajacion
relajado,631.0684210578947,0.0,3.828,6.517,,relajado
relámpago,680.9485714257142,0.0,,,,relampago
relatividad,676.2542857142857,0.0,,,10.143,relatividad
relativismo,717.5645161193548,0.0,,,10.636,relativismo
relato,662.1933333305556,2.7027027027027026,,,,relato
relax,589.1030302939394,15.38461538461539,,,,relax
relevante,680.6297297,2.631578947368421,4.0,6.429,,relevante
relieve,693.4599999742857,5.405405405405405,,,,relieve
religión,539.04571432,0.0,,,,religion
religiosa,600.6890540405406,0.0,,,,religiosa
religioso,593.5791891891892,0.0,,,,religioso
reliquia,723.8058823441177,10.52631578947368,,,8.409,reliquia
rellenar,580.5488372186046,0.0,,,5.95,rellenar
relleno,621.1473683921052,0.0,,,6.95,relleno
reloj,554.1256410307692,2.5,,,,reloj
relucir,821.0658928642857,12.5,,,8.15,relucir
rematar,629.1909090939394,2.941176470588235,,,6.556,rematar
remediar,682.1333333527778,2.7027027027027026,,,,remediar
remedio,649.6027027162162,0.0,,,,remedio
remolino,663.3147058882353,8.108108108108109,,,6.05,remolino
remolque,652.7114285685715,0.0,6.304,4.286,7.231,remolque
remordimiento,743.8148684526316,0.0,,,9.389,remordimiento
remoto,648.1783783648649,0.0,3.37,5.045,9.0,remoto
remover,674.6921052473684,0.0,,,,remover
renacentista,856.1001724137931,17.14285714285714,,4.37,10.0,renacentista
renacer,704.9499999733333,11.76470588235294,,,,renacer
renacimiento,704.932,2.777777777777778,,,,renacimiento
rencor,619.8972222194444,7.6923076923076925,,,,rencor
rendición,657.4837837864865,2.631578947368421,,,,rendicion
rendija,694.2599999966667,16.66666666666667,,,,rendija
rendimiento,650.2999999974359,0.0,,,,rendimiento
rendir,601.4236842078948,0.0,,,7.3,rendir
renegar,749.2685714257143,0.0,,,8.92,renegar
renombre,663.587096767742,0.0,,,9.48,renombre
renovable,691.0918918810811,2.631578947368421,4.308,5.515,7.969,renovable
renovación,608.8090909242425,2.941176470588235,,,,renovacion
renovar,606.3602777805555,2.7027027027027026,,,,renovar
renta,616.2214285666666,0.0,,,,renta
rentabilidad,659.699374995,0.0,,,10.19,rentabilidad
renuncia,610.64375,0.0,,,8.5,renuncia
renunciar,635.1464705852941,0.0,,,7.667,renunciar
reojo,737.0352941205882,15.0,,,7.333,reojo
reparación,674.4243902585366,2.3809523809523814,,,,reparacion
reparar,601.7473684157894,0.0,,,6.474,reparar
repartir,626.048648645946,0.0,,,,repartir
reparto,582.6091666666666,0.0,,,,reparto
repaso,621.902941217647,0.0,,,5.722,repaso
repercusión,638.6447368421053,0.0,,,,repercusion
repertorio,704.0250000027778,5.263157894736842,,,,repertorio
repetición,661.4116176470588,0.0,,,,repeticion
repetir,646.4157894289474,0.0,,,5.4,repetir
repisa,705.064374996875,13.513513513513509,,,,repisa
réplica,636.4666666583333,7.6923076923076925,,,,replica
reportaje,642.0093023232558,0.0,,,8.85,reportaje
reportar,581.4844285857142,10.25641025641026,4.435,4.381,9.808,reportar
reporte,655.065967748387,0.0,4.52,3.385,8.923,reporte
reportero,601.6538235382353,0.0,6.259,4.636,8.385,reportero
reposar,617.5029411205883,2.857142857142857,,,5.778,reposar
reposo,576.1794594594595,0.0,,,,reposo
reprender,784.7705882470589,5.555555555555555,,,,reprender
representación,651.2266216189189,0.0,,,,representacion
representante,717.4902438853659,0.0,,,,representante
representar,632.8235294058824,2.857142857142857,,,7.28,representar
represión,689.3722857228571,5.405405405405405,,,,represion
reproche,626.6263157868422,2.564102564102564,,,,reproche
reproducción,661.1131578578947,0.0,,,,reproduccion
reproducir,626.8026315763158,0.0,,,6.95,reproducir
reptil,710.8837142857143,2.777777777777778,,,,reptil
república,558.4614102461538,2.5,,,,republica
republicano,678.2263157763158,0.0,,,,republicano
repudio,787.4425000083334,25.0,,,10.25,repudio
repugnancia,687.39528572,2.777777777777778,,,,repugnancia
repugnante,671.7264705764705,0.0,3.571,5.31,,repugnante
repugnar,675.1139999971429,2.777777777777778,,,,repugnar
repulsión,719.5400000033334,0.0,,,,repulsion
repulsivo,652.8419354903226,3.125,,,,repulsivo
reputación,660.6184210473684,2.564102564102564,,,,reputacion
requisito,619.8198611055556,2.7027027027027026,4.7,5.926,,requisito
resaltar,691.6941176323529,2.857142857142857,,,8.05,resaltar
resbalar,608.1272727151515,5.714285714285714,,,4.524,resbalar
rescatar,673.3806451645162,0.0,,,,rescatar
rescate,629.128124996875,5.882352941176471,,,,rescate
resentimiento,715.578947368421,0.0,,,,resentimiento
resentirse,792.0310344724138,14.70588235294118,4.031,4.786,,resentirse
reserva,576.8590909151516,0.0,,,,reserva
reservado,646.4047619166666,0.0,,,,reservado
resfriado,612.8105263131579,2.564102564102564,5.65,6.571,,resfriado
residencia,600.8029411676471,0.0,,,,residencia
residente,585.3897435871795,0.0,4.957,4.524,9.038,residente
residir,673.57999999,6.25,4.071,4.576,,residir
residuo,680.153125003125,3.03030303030303,,,6.762,residuo
resignación,685.6342105289474,0.0,,,,resignacion
resistencia,611.5911764823529,0.0,,,,resistencia
resistente,616.4256410230769,2.5,4.217,5.619,7.308,resistente
resistir,645.5594594675675,2.631578947368421,,,7.273,resistir
resolución,608.7506944472223,2.7027027027027026,,,,resolucion
resolver,599.0083823617647,5.555555555555555,,,,resolver
resonancia,691.9394736947369,0.0,,,9.857,resonancia
resorte,702.2290322516129,16.21621621621622,,,,resorte
respaldo,636.0333333333333,0.0,,,,respaldo
respetable,578.4129032193548,6.0606060606060606,,,5.8,respetable
respetar,607.9210526236842,2.564102564102564,,,,respetar
respeto,594.7705882352941,2.857142857142857,,,,respeto
respetuoso,620.1756756783784,0.0,3.963,6.607,,respetuoso
respiración,615.37714286,0.0,,,,respiracion
respirar,561.8230768974358,0.0,,,,respirar
respiro,621.8515151484849,0.0,,,4.64,respiro
resplandor,638.0621621648648,0.0,,,,resplandor
responder,633.2000000314285,0.0,,,,responder
responsabilidad,587.6666666666666,5.263157894736842,,,,responsabilidad
responsable,608.3823529470588,0.0,4.1,6.364,,responsable
respuesta,563.0223611,2.7027027027027026,,,,respuesta
resta,585.3972972972973,2.631578947368421,,,,resta
restablecer,683.3382353,0.0,,,8.5,restablecer
restar,651.8225806387097,3.125,5.517,6.182,,restar
restauración,613.9181818121212,2.941176470588235,,,,restauracion
restaurante,558.822222225,0.0,,,,restaurante
restaurar,619.5435897410256,2.5,,5.429,8.719,restaurar
resto,600.8315789447369,2.564102564102564,,,,resto
restricción,665.728205125641,2.5,,,,restriccion
resucitar,678.6470588117647,5.555555555555555,,,7.333,resucitar
resultado,576.3142857085714,7.894736842105263,,,,resultado
resultante,642.7090540567567,0.0,,,9.55,resultante
resultar,643.3289473710527,5.0,,,7.5,resultar
resumen,583.812499990625,3.03030303030303,,,,resumen
resumir,614.7769230743589,0.0,,,,resumir
resurrección,671.4791666388888,7.6923076923076925,,,,resurreccion
retablo,763.076,21.875,,,10.389,retablo
retaguardia,835.6894444444445,12.90322580645161,,,10.238,retaguardia
retener,727.0379411676471,8.108108108108109,,,,retener
retina,676.700156253125,5.882352941176471,,,9.1,retina
retirada,635.7315789421052,0.0,,,,retirada
retirar,657.8025714285715,2.777777777777778,,,5.65,retirar
retiro,586.7027777805556,0.0,4.381,5.524,,retiro
reto,607.9735294029412,0.0,,,,reto
retórica,718.5555555527778,5.263157894736842,,,,retorica
retorno,681.7673611083334,0.0,,,8.636,retorno
retrasado,654.7365853585366,2.3809523809523814,3.9,6.238,,retrasado
retraso,608.280952395238,2.325581395348837,,,,retraso
retrato,652.5771428571428,2.777777777777778,,,,retrato
retrete,747.6617647029411,2.857142857142857,,,,retrete
retroceder,691.4374999975,0.0,4.889,5.727,7.231,retroceder
reunión,563.2735293911765,2.857142857142857,,,,reunion
reunir,592.7048780560975,2.3809523809523814,4.24,5.808,5.5,reunir
revancha,650.28437500625,8.571428571428571,4.5,5.3,7.094,revancha
revelar,636.1351351378379,5.128205128205128,,,7.55,revelar
reventar,651.4378378594595,0.0,,,,reventar
reverencia,732.1379310689655,0.0,,,,reverencia
reverendo,779.8999999863636,29.03225806451613,,,,reverendo
reverente,824.6376785714285,17.64705882352941,,,,reverente
reverso,672.3823529352941,0.0,,,9.0,reverso
revertir,645.394117632353,0.0,3.786,3.821,,revertir
revés,740.145294117647,2.857142857142857,,,,reves
revisar,602.7357894736842,2.564102564102564,,,6.429,revisar
revisión,649.5054054027026,2.631578947368421,,,,revision
revista,538.0909090939394,0.0,,,,revista
revistero,843.8563333333333,55.88235294117647,6.889,3.96,,revistero
revoltoso,706.1547618976191,0.0,,,,revoltoso
revolución,604.1552631473684,2.564102564102564,,,,revolucion
revolucionario,618.6545454666667,0.0,,,8.88,revolucionario
revuelo,654.0615384564103,2.5,,,,revuelo
revuelta,621.7294117676471,0.0,,,,revuelta
rey,571.9787878666667,5.714285714285714,,,,rey
rezar,628.1666666666666,5.714285714285714,,,,rezar
rezo,732.264000016,16.66666666666667,,,,rezo
ribera,708.2072058794117,8.108108108108109,,,9.333,ribera
rico,618.9277777861112,0.0,,,,rico
ridiculizar,687.4657894578947,2.564102564102564,,,,ridiculizar
ridículo,584.1150000055555,0.0,,,,ridiculo
riego,718.5675000075,6.976744186046512,,,,riego
rienda,660.8580645129032,3.125,,,9.429,rienda
riesgo,599.3387500194444,2.7027027027027026,,,,riesgo
rifle,704.2071428607143,26.31578947368421,6.4,4.071,,rifle
rigidez,622.5428571085714,2.777777777777778,4.0,5.036,,rigidez
rígido,582.2205128153846,2.5,,,,rigido
rigor,694.1286666633333,16.66666666666667,,,,rigor
rima,627.56000001,9.090909090909092,,,,rima
rincón,612.1083333305555,2.7027027027027026,,,,rincon
rinoceronte,730.0281428485714,5.405405405405405,,,,rinoceronte
riña,668.1694444611111,5.263157894736842,,,,rina
riñón,601.9657142885715,2.777777777777778,,,,rinon
riqueza,629.4457142942857,10.25641025641026,,,,riqueza
risa,572.6505555583333,2.7027027027027026,,,,risa
risueño,658.8716176352941,2.857142857142857,,,,risueno
rítmica,710.9927142857143,0.0,,,,ritmica
ritmo,561.6277777638888,0.0,,,,ritmo
rito,665.7084000039999,21.875,,,9.429,rito
ritual,605.4125000055556,2.7027027027027026,,,7.952,ritual
rival,658.2577941176471,0.0,,,,rival
rizado,632.5638157763158,2.564102564102564,,,,rizado
robar,587.72609375625,3.03030303030303,,,,robar
roble,606.1971428771428,0.0,,,,roble
robo,591.5042647029412,0.0,,,,robo
robot,600.69333334,3.225806451612903,,,,robot
robusto,632.6212121424243,0.0,,,,robusto
roca,601.0888888611111,2.7027027027027026,,,,roca
roce,629.7805555694445,5.263157894736842,,,,roce
rocío,663.0388888805555,2.7027027027027026,,,,rocio
rock,657.4499999911765,8.108108108108109,4.5,6.048,,rock
rocoso,711.574074074074,20.58823529411765,5.192,3.848,6.75,rocoso
rodaje,590.4694444638889,5.263157894736842,,,8.7,rodaje
rodar,650.1029411794118,2.857142857142857,,,,rodar
rodeo,649.4236842157894,0.0,4.043,3.81,8.615,rodeo
rodilla,636.7184210763157,0.0,,,,rodilla
rodillo,655.4939393848484,0.0,5.7,5.4,,rodillo
rogar,618.465624940625,5.882352941176471,,,,rogar
rojo,561.0315789368422,0.0,,,,rojo
rol,653.6891891945946,2.631578947368421,3.783,4.571,9.385,rol
rollo,615.34285714,0.0,,,,rollo
romance,626.0891892135135,0.0,,,,romance
romano,618.1818181969697,0.0,,,,romano
romántica,617.4457142857143,0.0,,,,romantica
romanticismo,694.5272727212121,0.0,,,,romanticismo
romántico,590.2358974205129,0.0,,,,romantico
romero,655.8578787848485,8.333333333333332,,,,romero
romper,625.1981428628571,0.0,,,,romper
ron,644.5870967645161,8.823529411764707,,,,ron
ronda,630.3000000030303,5.714285714285714,,,7.95,ronda
roña,745.0068965344827,23.68421052631579,,,,rona
ropa,575.1005127974358,0.0,,,,ropa
ropero,732.6030303,13.157894736842099,,,,ropero
rosa,538.0102564538462,2.5,,,,rosa
rosada,638.1585526342105,5.0,4.192,4.758,6.875,rosada
rosado,609.9808107972973,0.0,4.2,5.879,,rosado
rosal,657.84571428,7.894736842105263,,,,rosal
rosario,604.3046511372092,0.0,,,,rosario
rostro,599.494736831579,5.0,,,,rostro
rota,636.5757575666667,2.941176470588235,4.95,6.231,,rota
rotativo,659.9566666433333,3.225806451612903,5.038,4.333,8.5,rotativo
roto,617.90312499375,3.03030303030303,4.31,6.448,,roto
rotonda,635.2567567540541,2.631578947368421,5.769,6.455,5.438,rotonda
