palabra,Action_Mean,Action_SD,BodyExp_Mean,BodyExp_SD,Evaluation _Mean,Evaluation _SD,Feeling_Mean,Feeling_SD,Interoception_Mean,Interoception_SD,Morality_Mean,Morality_SD,SenExp_Mean,SenExp_SD,SocInt_Mean,SocInt_SD,Thought_Mean,Thought_SD,palabra_noaccents
fracasar,4.5,1.970013294613105,3.7142857142857144,2.2834810518779687,3.7916666666666665,2.084709690281508,5.090909090909091,1.715728108915555,5.038461538461538,1.886388490863305,2.869565217391304,1.4555332614196126,,,2.9047619047619047,1.6402671094904604,4.6,1.569445091341791,fracasar
fracaso,4.6,1.6026294183720637,4.478260869565218,1.7286243931201823,3.5714285714285716,2.4611263391266323,5.0,2.0930724738891344,3.9047619047619047,2.2562083659263807,3,2.0930724738891344,,,3.5714285714285716,1.9639610121239317,4.380952380952381,2.085094493690645,fracaso
frágil,3.4347826086956523,1.7535959666437562,4.391304347826087,1.5296800151066234,3.227272727272727,2.1141657857644396,4.045454545454546,2.3396636454896615,3.35,1.8431951662948316,2.9166666666666665,1.909169331471644,,,3.75,1.9701723141310308,3.0476190476190474,1.9868616075658234,fragil
fragilidad,3.590909090909091,1.943465018222936,4.545454545454546,1.8955404488096772,3.3333333333333335,2.37346441585572,5.045454545454546,2.0811460379244973,4.583333333333333,1.4116492564331995,3.8095238095238093,2.1358615970855324,4.173913043478261,1.874522337048791,3.55,1.1909748329127607,3.4761904761904763,1.9395630337539334,fragilidad
frenesí,4.176470588235294,2.1574085762103303,4.315789473684211,2.001461454341895,4.428571428571429,1.5548576840284833,5.357142857142857,1.945691210268034,5.2,2.0424075429327444,3.533333333333333,1.641718031587061,4.9411764705882355,1.6382379343098379,3.7058823529411766,1.829094922439543,4.444444444444445,1.7564075040438192,frenesi
frenético,4.9,1.744163198544762,4.363636363636363,1.9159842564581968,3.5789473684210527,1.9239943830388153,5.375,1.4548768561863463,5.0,1.318760946791574,3.95,2.0894471693929497,4.1875,1.2230426539304888,3.625,1.3601470508735443,4.105263157894737,1.6962290477574484,frenetico
frialdad,5.0476190476190474,2.0609752661347125,3.5454545454545454,1.8186146670912193,3.0952380952380953,1.7001400502535637,5.0476190476190474,2.334013506306047,4.086956521739131,2.0206444399174166,2.857142857142857,2.007130147392398,4.043478260869565,2.1632942234548684,4.476190476190476,2.0154167712671147,4.043478260869565,2.0775479618042128,frialdad
frustración,4.85,1.8144159564878983,4.909090909090909,1.9250007027603153,3.238095238095238,2.0953463175513947,5.590909090909091,1.8428521091243049,5.333333333333333,1.4259499757471619,3.8181818181818183,1.5003607069909055,4.35,1.6944180805158295,4.190476190476191,1.7781745588959377,5.285714285714286,1.5212776585113306,frustracion
frustrado,4.65,1.496487114615601,5.130434782608695,1.5755041855657435,2.7142857142857144,1.736169840276496,5.954545454545454,1.5576928215816264,4.714285714285714,1.9784553859730356,3.590909090909091,1.7636296692870672,,,3.5714285714285716,2.0873770280289228,5.476190476190476,1.503963018795595,frustrado
frustrarse,4.65,1.598519051464429,5.2727272727272725,1.2024506001859063,2.857142857142857,1.5901482410679293,5.818181818181818,1.789822115033559,5.142857142857143,1.9566735620873064,3.590909090909091,2.1304837570282102,4.363636363636363,1.7874018000453042,3.380952380952381,2.085094493690645,5.190476190476191,1.6618979396776323,frustrarse
fuerte,4.260869565217392,2.0049346238343535,5.260869565217392,1.7377464849194204,5.909090909090909,0.9714540358261662,4.136363636363637,2.076981659488791,3.65,2.084403234046921,4.666666666666667,2.180280529749738,,,4.25,2.0994986870303363,3.761904761904762,1.7001400502535637,fuerte
fuerza,4.5,1.9940387348771529,5.523809523809524,1.8335497707738286,5.291666666666667,1.2676293062133803,4.5,2.132514723892674,4.653846153846154,2.0580050085907504,4.478260869565218,1.9038135226050255,,,3.3333333333333335,2.1984843263788196,3.85,1.7851728502481654,fuerza
funesto,3.3333333333333335,2.2509257354845507,3.142857142857143,1.864454471471609,3.888888888888889,2.260776661041756,3.8333333333333335,2.5625508125043424,3.8181818181818183,1.4709304414677,2.5,1.8516401995451028,3.6363636363636362,2.335496832484569,2.5714285714285716,1.1338934190276817,3.75,1.4880476182856899,funesto
furia,5.36,1.7530925056406272,4.913043478260869,1.9751419621766402,3.8,2.0925934551223877,5.85,1.8994459025837254,5.956521739130435,1.4917427535227863,4.190476190476191,2.0885173597326796,,,4.1,2.074912807299318,4.6521739130434785,1.4957119208583007,furia
furioso,5.045454545454546,1.463110604394843,5.333333333333333,2.129162589689508,3.125,2.028331934073565,5.5,1.9210612146613628,5.615384615384615,1.7453234216482192,2.347826086956522,1.5842605287404283,5.130434782608695,2.117123860036341,3.857142857142857,1.9048809486609466,4.45,1.7614288458371994,furioso
furor,4.2631578947368425,1.6276126096272243,4.411764705882353,2.1230527410256372,3.263157894736842,1.5931138364556476,4.315789473684211,1.857496271237393,4.777777777777778,2.045239970259654,3.588235294117647,2.0328189641914673,,,3.0,1.541103500742244,3.7142857142857144,1.927248223318863,furor
generosidad,5.136363636363637,1.4895015000377543,5.181818181818182,1.6223546566748686,6.238095238095238,1.0442586798663407,6.2727272727272725,1.2414207752110247,4.041666666666667,1.6544844636864104,5.9523809523809526,1.6874889770363088,4.85,1.7252002172135514,6.2,0.9514531821875101,5.761904761904762,1.2611408289624886,generosidad
generoso,4.739130434782608,2.157805941741156,3.6956521739130435,2.2040207598571806,6.318181818181818,0.7798878818298867,4.863636363636363,1.93453463200436,3.55,1.9049796241485242,5.541666666666667,1.6934443076725043,,,5.4,1.6982963599783716,3.75,1.996707816698066,generoso
goce,4.826086956521739,1.969129339513082,5.523809523809524,1.503963018795595,5.166666666666667,1.2947859237091257,6.333333333333333,1.0289915108550531,5.65,1.6311119875071336,4.4,1.984147702481637,,,4.7368421052631575,1.8511889651776021,4.45,1.5381123085406379,goce
gozar,5.285714285714286,1.6475089420958287,5.545454545454546,1.9204977709728512,5.666666666666667,1.7416467303484169,6.285714285714286,1.3093073414159553,5.739130434782608,1.4837725660181156,4.9523809523809526,2.1089378956287566,,,5.857142857142857,1.0141851056742195,3.8260869565217392,2.2084995711412816,gozar
gozo,4.478260869565218,2.233414939613801,4.590909090909091,2.0156315543200254,5.7272727272727275,1.1621744062959531,5.363636363636363,1.9891480479617294,5.65,1.3088765773505306,4,2.043015673820997,,,5.05,1.5719582155957412,4.65,1.598519051464429,gozo
gozoso,4.5,1.4689774459950382,4.363636363636363,1.705605730844883,5.65,0.9880869341680831,5.523809523809524,1.6618979396776323,5.0,1.6733200530681511,3.65,1.755442664221313,,,4.052631578947368,2.0131148946216086,4.1,1.5861240410775606,gozoso
gracia,4.72,1.8601075237738272,4.304347826086956,2.0323471117426513,4.95,1.0990426455975695,4.05,2.0894471693929497,4.304347826086956,1.5206094056091057,3.5714285714285716,2.2488092087019873,,,4.8,1.6415653633362464,3.9565217391304346,2.055552588159142,gracia
gracioso,4.681818181818182,1.756250433285522,5.5,1.5961262630566064,5.619047619047619,1.5961262630566069,5.090909090909091,2.113653819226902,3.9166666666666665,1.691838893210494,4.523809523809524,1.9136103997169231,,,5.7,1.0809352675491632,4.333333333333333,1.7416467303484178,gracioso
grandiosidad,4,1.5430334996209192,4.619047619047619,1.9868616075658234,4.043478260869565,1.8458371067095627,3.727272727272727,1.9562310259373321,4.153846153846154,1.9938366571473738,3.8260869565217392,1.5270939101039855,3.6818181818181817,2.0790648913660252,3.4285714285714284,2.0632844828435215,3.85,1.6944180805158295,grandiosidad
grandioso,4.08,1.8466185312619385,3.9565217391304346,1.609016098839322,3.789473684210526,1.750522060809322,3.9,2.074912807299318,3.869565217391304,1.8902704911319623,3.238095238095238,2.2562083659263807,,,3.25,1.7129537431920892,4.0,1.954016841836789,grandioso
gratificado,4.88,1.7635192088548397,4.782608695652174,1.8079753050186589,5.7,1.4545753585442773,5.85,1.5652475842498519,4.869565217391305,1.8660689801653036,4.619047619047619,2.2907682221514793,4.523809523809524,1.7498299237082335,5.45,1.5381123085406387,4.739130434782608,1.5438261590885693,gratificado
grima,3.1052631578947367,1.7605156076213475,3.8095238095238093,2.11232212550661,2.7,2.054520048960084,4.523809523809524,2.1821789023599236,5.136363636363637,1.8072724659646004,2.8095238095238093,1.8606194564995717,5.3478260869565215,1.9448929779430477,2.8095238095238093,2.0154167712671147,3.9565217391304346,2.225436849241172,grima
grimoso,2.642857142857143,1.9848325973644323,3.5,1.6733200530681511,2,1.7320508075688772,2.8421052631578947,1.8337320140672693,4.75,1.764549903980152,2.0625,1.4361406616345072,4.666666666666667,1.7182493859684487,3.857142857142857,1.6104057232283404,2.9285714285714284,1.7743595036946849,grimoso
gustar,4.95,1.6375527311718607,5.173913043478261,1.435022138348189,6.190476190476191,0.7496030695673273,6.181818181818182,0.8528028654224412,4.9523809523809526,1.3592715135759479,4.636363636363637,1.839913417876337,,,5.380952380952381,1.5961262630566069,5.666666666666667,1.23827837473378,gustar
gusto,3.96,2.3,4.782608695652174,1.8329440238224415,5.4,1.5008769366431634,4.5,2.2826577307580465,4.565217391304348,1.9731397903876624,3.8095238095238093,2.1358615970855324,,,4.45,1.848897253129978,4.434782608695652,2.2728853699952274,gusto
gustoso,3.4545454545454546,1.9204977709728506,4.0476190476190474,2.0609752661347125,4.791666666666667,1.8172881532338396,4.818181818181818,1.9672645653622365,4.6923076923076925,1.7382573059068274,3.6818181818181817,2.0327406701383803,5.545454545454546,1.47122471584125,3.0,1.760681686165901,3.75,1.7129537431920892,gustoso
hartarse,5.08,1.9561867668161617,4.173913043478261,2.0593947458822917,4,1.9466570535691503,4.95,1.9594574974238472,5.086956521739131,1.7032867552913658,3.6666666666666665,1.8797162906495581,4.590909090909091,1.5934117606447615,3.75,2.022895267471328,5.130434782608695,1.3586205512841103,hartarse
hartazgo,3.3333333333333335,1.2110601416389963,4.666666666666667,2.0655911179772892,2.6363636363636362,2.013590190318143,3.8333333333333335,2.48327740429189,4.571428571428571,2.20887321481358,1.8181818181818181,1.6624188291872668,3.4545454545454546,1.8090680674665816,3.25,1.864744681524183,4.75,1.0350983390135313,hartazgo
harto,4.85,1.6311119875071343,4.869565217391305,1.6598014072359526,2.619047619047619,1.6575943555704598,5.136363636363637,1.7537837882012643,4.333333333333333,2.1055482263138345,3.3636363636363638,1.8909673650694174,,,4.35,1.7851728502481654,4.142857142857143,1.7113069358158484,harto
hastiado,3.6666666666666665,1.751190071541826,3.909090909090909,1.513574937328539,2.8,2.1499353995462798,3.3333333333333335,2.179449471770337,5.125,1.7268882005337975,3.5833333333333335,1.6764862244009222,4.153846153846154,1.9513309067639724,3.5,1.6431676725154984,3.4285714285714284,1.5118578920369086,hastiado
hastiarse,3.9,1.7919573407620817,3.6,2.4083189157584592,3.4,2.270584848790187,3.4285714285714284,2.225394561056747,3.7,2.4517567397911053,2.888888888888889,2.0275875100994063,4.153846153846154,2.0349510168614966,3.1,0.9944289260117535,4.4,0.6992058987801015,hastiarse
hastío,3.3846153846153846,1.8045526471705544,3.25,2.3754698783308417,1.75,1.0350983390135313,4.875,1.8850918886280925,4.222222222222222,1.7159383568311664,2.2857142857142856,1.1126972805283737,,,3.5,1.6787441193290353,4.0,2.1213203435596424,hastio
hechizado,3.0434782608695654,2.055552588159142,3.8636363636363638,1.88466125655197,3.0454545454545454,1.6755176237089564,3.6818181818181817,2.1905938233048357,3.35,1.8431951662948316,2.6666666666666665,1.9486152645597752,3.347826086956522,1.9681254499043663,3.6,1.9303667499917432,2.7,1.809332531771403,hechizado
hechizar,3.6666666666666665,2.239306310807699,2.772727272727273,1.7163587753985023,2.55,1.8202082009311027,3.1,1.744163198544762,2.8260869565217392,1.9224079103855778,2.4285714285714284,1.886038933093073,,,2.65,1.8715318802914818,3.130434782608696,1.6869646713465998,hechizar
herida,3.0476190476190474,1.6874889770363088,4.590909090909091,2.239453396512532,3.0952380952380953,2.188715648611347,3.5238095238095237,2.315578709935113,4.260869565217392,2.157805941741156,2.4761904761904763,1.7498299237082335,5.5,1.371478173706159,3.0,1.816590212458495,2.739130434782609,1.9821336370034972,herida
herido,4.318181818181818,2.124379206494691,5.476190476190476,1.8060744065250356,3.375,2.08123082312617,4.7272727272727275,2.0512903762734833,5.115384615384615,1.8617609530103074,2.652173913043478,1.4957119208583007,,,3.3333333333333335,1.7126976771553504,3.4,1.6982963599783725,herido
herir,5.434782608695652,1.9731397903876624,4.6521739130434785,1.991086858344044,3.0454545454545454,2.6090916632727392,4.863636363636363,2.1667499151506147,4.3,2.4083189157584592,3,2.303116980547657,,,5.6,1.353358395757908,3.8,1.8524521444205841,herir
hiperactividad,5.043478260869565,2.344786496765754,5.3478260869565215,1.8242980132387145,3.1818181818181817,1.435481125130547,3.090909090909091,1.9495809295501945,5.05,2.0124611797498106,3.2916666666666665,1.8991798382383418,4.95,1.5719582155957412,3.45,2.1878853044122666,4.571428571428571,2.2928460168844436,hiperactividad
hiperactivo,5.681818181818182,1.7831583439654703,5.2727272727272725,1.9562310259373321,3.0476190476190474,1.9615348703551125,3.5454545454545454,2.5584085962673253,5.083333333333333,1.6129008882638514,3.1904761904761907,2.1358615970855324,3.8181818181818183,1.8162327215148664,3.8,1.7651599003161753,3.857142857142857,2.197401062294143,hiperactivo
histeria,4.590909090909091,1.893826836482176,5,1.9760470401187074,2.4285714285714284,1.9123657749350298,5.714285714285714,1.9784553859730365,5.25,1.6746187106583268,3.0952380952380953,2.3217399058628834,,,3.55,1.9594574974238472,4.904761904761905,1.786190412715338,histeria
histérico,5,1.9023794624226837,4.7272727272727275,2.271601452758199,2.8095238095238093,1.9904534061124772,6.0,1.5430334996209192,5.916666666666667,1.2825472842090018,3.380952380952381,2.3974192473614306,4.818181818181818,1.842264745887353,3.4,2.112618729145617,4.809523809523809,1.8606194564995717,histerico
honra,3.6363636363636362,2.0597146021777486,3.6666666666666665,2.221110833194358,4.782608695652174,1.5062452335384542,4.818181818181818,1.8162327215148664,3.8076923076923075,2.0399849169879816,5.173913043478261,1.5565747335691187,,,4.238095238095238,1.757975025555309,4.45,1.848897253129978,honra
honrado,4.304347826086956,2.2040207598571806,3.608695652173913,1.751340536814393,6.090909090909091,0.9714540358261662,4.681818181818182,1.8869568253158469,3.55,2.139232523470435,6.25,1.3269776053940743,,,4.9,1.8035053587243286,4.25,1.9159991209755154,honrado
honrar,4.9,1.6827296120792614,3.1739130434782608,1.825381004140418,5.095238095238095,1.6704718466577617,5.0,1.7728105208558367,3.619047619047619,2.0609752661347125,4.954545454545454,1.3265520192364344,3.090909090909091,1.6303400436745268,4.857142857142857,1.5259657363687522,4.428571428571429,1.6903085094570336,honrar
horrible,2.9545454545454546,1.8892496048071759,3.9545454545454546,2.319221394948718,2.7142857142857144,2.2614786566062732,4.636363636363637,2.0129451189607854,3.6666666666666665,1.9927404479142843,2.8095238095238093,2.0885173597326796,,,2.7,1.809332531771403,4.238095238095238,1.6094956323259126,horrible
horror,4.190476190476191,2.0885173597326796,4.409090909090909,2.32295154837631,2.5238095238095237,2.11232212550661,4.238095238095238,2.0953463175513947,5.173913043478261,1.7228985595908768,2.238095238095238,1.841324574993825,,,2.7142857142857144,1.7647338933351153,4.130434782608695,1.9377669394079495,horror
horrorizado,4.35,1.6311119875071343,5,1.9306145983268455,2.6666666666666665,1.8529256146249726,5.5,2.1767166186932183,4.714285714285714,2.052872551885702,2.727272727272727,1.7232808737106584,4.409090909090909,1.7087754152940695,2.9523809523809526,2.0365704131257156,4.571428571428571,1.3989792196965822,horrorizado
horrorizarse,4.428571428571429,2.111194651646991,4.5,2.241385625859487,2.9047619047619047,2.0224925687072846,4.714285714285714,2.1480888515807983,5.434782608695652,1.5904855449750885,2.4761904761904763,1.569045812557671,4.681818181818182,1.961203800302341,3.4285714285714284,1.9892568605242655,4.304347826086956,1.98711262911555,horrorizarse
horroroso,3.32,1.8867962264113207,4.130434782608695,1.9841267331701957,3.15,2.058998223459779,4.3,1.7800059136507322,4.217391304347826,1.8079753050186589,2.9047619047619047,1.786190412715338,,,2.55,1.7006190823220508,5.0,1.5954480704349312,horroroso
hostil,4.666666666666667,1.8149704259460602,4,1.8516401995451028,4.15,2.007223796297028,5.1,1.9166857359844658,3.9523809523809526,1.9868616075658234,3.9545454545454546,1.8892496048071754,,,4.476190476190476,1.503963018795596,3.619047619047619,1.5961262630566069,hostil
