palabra,Prototypicality_Mean,Prototypicality_SD,Valence_Mean,Valence_SD,Arousal_Mean,Arousal_SD,Happiness_Mean,Happiness_SD,Disgust_Mean,Disgust_SD,Anger_Mean,Anger_SD,Fear_Mean,Fear_SD,Sadness_Mean,Sadness_SD,AoA_Mean,AoA_SD,Concreteness_Mean,Concreteness_SD,palabra_noaccents
airado,2.8823529411764706,1.4526851405748797,4.25,1.7003835884370582,4.043478260869565,1.94184216355045,2.0,1.0954451150103321,1.7058823529411764,1.046703508780838,2.3333333333333335,1.1881770515720091,1.6111111111111112,0.7775443160352296,2.2857142857142856,1.266647387553302,10.05,1.8202082009311036,3.9444444444444446,1.6259738158018424,airado
airar,1.6666666666666667,1.3972762620115438,4.777777777777778,1.957055277573202,4.571428571428571,2.563479777846623,2.3846153846153846,1.0439078454267838,1.55,0.887041208323017,2.5,1.2649110640673518,1.9285714285714286,1.1411388181101378,1.875,1.02469507659596,9.76923076923077,1.3634420996046603,3.888888888888889,1.6047315659302057,airar
aislado,1.8181818181818181,1.0970247050377686,2.5,1.6059101370939324,5.25,2.231201664925252,1.3,0.5712405705774795,1.608695652173913,1.1575495447783652,2.35,0.9880869341680842,3.0952380952380953,1.4458479140200706,4.05,0.9986833437344547,7.434782608695652,2.252797996765189,4.454545454545454,1.765469659009499,aislado
aislamiento,2.15,1.3869694338832113,,,,,,,,,,,,,,,9.333333333333334,1.7126976771553517,,,aislamiento
aislarse,2.4761904761904763,1.1670067531530235,2.6538461538461537,1.5733355063001073,2.8846153846153846,1.861760953010307,1.3,0.4701623459816274,1.95,0.9445132413883327,2.7142857142857144,1.1464230084422216,3.0454545454545454,1.2140947137789435,3.8095238095238093,1.123345344008138,9.238095238095237,1.5134319246256809,4.9523809523809526,1.2440333788202984,aislarse
alarma,2.0,1.3038404810405297,,,,,,,,,,,,,,,5.3478260869565215,1.4957119208583016,,,alarma
alarmado,3.761904761904762,1.1359912809859898,4.115384615384615,2.065466980165465,3.4615384615384617,1.303250374433684,1.4,0.6805570473787205,1.75,0.910465468000326,2.619047619047619,1.1169686869465267,3.272727272727273,1.315903389919538,2.761904761904762,1.179184544707142,7.65,1.8144159564878977,5.0476190476190474,1.3955712262794215,alarmado
alarmante,2.3333333333333335,1.3165611772087666,,,,,,,,,,,,,,,8.666666666666666,1.3904435743076153,4.44,1.4165686240583855,alarmante
alarmarse,3.3,1.2607433062326865,3.05,1.3168942730211066,7.625,0.7696696072652383,1.6,0.7539370349250518,1.3043478260869565,0.7648400075533119,3.2,1.3218806379747874,3.4761904761904763,1.2090925365350504,2.35,1.1821033884786183,8.666666666666666,1.7126976771553517,4.619047619047619,1.6271505915615334,alarmarse
alborotado,3.3,1.3416407864998736,4.615384615384615,1.9199358963657738,4.28,2.092048437935094,1.7,0.7326950970650465,1.6,0.8825799501580877,2.8095238095238093,1.0779168622415933,2.4285714285714284,1.1649647450214349,1.8571428571428572,1.0623424252901832,7.095238095238095,2.2114421065169654,4.24,1.7387735140993301,alborotado
alborotarse,2.9047619047619047,1.3749458863810566,4.730769230769231,1.801281595035986,4.36,1.997498435543818,1.85,0.8750939799154205,1.65,0.8127277008872489,2.761904761904762,1.179184544707142,2.727272727272727,1.1621744062959531,2.0952380952380953,1.0910894511799618,6.434782608695652,2.519489251208769,3.9,1.6189665319514632,alborotarse
alboroto,2.0952380952380953,1.300183137283433,,,,,,,,,,,,,,,,,,,alboroto
alborozado,2.0,1.0690449676496976,5.166666666666667,1.8348478592697184,6.384615384615385,1.804552647170555,2.5,1.6903085094570331,1.5454545454545454,0.9341987329938275,2.3333333333333335,1.0,2.0,0.9258200997725514,1.8888888888888888,0.7817359599705713,10.294117647058824,1.6110829386763785,4.714285714285714,1.799470821684874,alborozado
alborozarse,2.923076923076923,1.0377490433255414,3.6,2.0736441353327724,6.0,1.2792042981336627,2.5454545454545454,0.9341987329938279,1.0909090909090908,0.30151134457776346,2.8461538461538463,1.214231845389905,1.8,0.7888106377466155,3.0,1.224744871391589,10.8,0.6324555320336679,4.125,1.807721533549109,alborozarse
alborozo,2.2222222222222223,1.0929064207170003,4.5,1.1785113019775793,6.461538461538462,1.8980421761815798,2.2857142857142856,1.6035674514745464,1.3333333333333333,0.5,2.25,0.7071067811865476,1.6666666666666667,1.2110601416389966,1.3333333333333333,0.7071067811865476,,,,,alborozo
alegrarse,4.619047619047619,1.203170415036477,8.1,1.5183093090324955,6.875,2.419351332395776,4.8,0.4103913408340609,1.0,0.0,1.15,0.48936048492959294,1.0476190476190477,0.21821789023599242,1.0,0.0,4.85,1.9269556026896009,5.285714285714286,1.2705454396776672,alegrarse
alegre,4.954545454545454,0.21320071635561044,,,,,,,,,,,,,,,,,5.304347826086956,1.607787373116902,alegre
alegría,4.9523809523809526,0.21821789023599233,,,,,,,,,,,,,,,,,,,alegria
alentado,2.9411764705882355,1.1974237050483694,5.888888888888889,1.996729351858976,5.55,2.2820812292383694,2.3333333333333335,1.137592917989042,1.0588235294117647,0.242535625036333,1.5714285714285714,0.746420027292179,1.631578947368421,0.8306975860878395,1.7647058823529411,0.970142500145332,10.105263157894736,1.448935887014456,3.7777777777777777,1.39560467837445,alentado
alentador,2.5,1.0513149660756937,,,,,,,,,,,,,,,,,,,alentador
alentar,2.0588235294117645,0.8993461677306267,,,,,,,,,,,,,,,9.782608695652174,1.7569736827110234,3.6363636363636362,1.6196841122196088,alentar
alerta,2.0454545454545454,1.5576928215816257,,,,,,,,,,,,,,,,,,,alerta
alertado,3.4761904761904763,1.435933411375598,4.0,1.7471781760734562,7.363636363636363,1.4653279998642432,2.0,0.9176629354822471,1.3181818181818181,0.6463349888014092,2.761904761904762,1.1359912809859898,3.1,1.2523661815266252,2.3181818181818183,1.1291110551632086,9.19047619047619,2.0885173597326787,4.2,1.472555959083246,alertado
alertarse,2.590909090909091,1.5632411662065913,3.25,1.4095538674570611,7.541666666666667,1.020620726159656,1.9,1.0711528467275953,1.173913043478261,0.491026190103531,3.05,1.431782106327635,3.142857142857143,1.195228609334394,2.15,1.1367080817685316,7.3478260869565215,2.1869176243407455,4.52,1.446835627614047,alertarse
alicaído,4.181818181818182,1.167748416242284,2.272727272727273,1.009049958219026,3.473684210526316,2.6324559942007593,1.2,0.4140393356054124,1.7142857142857142,0.9944903161976937,1.6153846153846154,0.7679476477883046,2.2142857142857144,0.8017837257372733,4.25,0.8864052604279183,10.75,0.4472135954999579,3.75,1.6532795690182993,alicaido
aliento,1.6,0.7539370349250518,,,,,,,,,,,,,,,5.857142857142857,1.7402791237532638,5.68,1.7253019059476717,aliento
aliviado,3.1818181818181817,1.435481125130547,7.5,1.1920791213585393,2.8636363636363638,2.2317077498004707,4.05,0.6048053188292989,1.0,0.0,1.380952380952381,1.0712698295103096,1.15,0.36634754853252327,1.2727272727272727,0.8827348295047496,8.19047619047619,1.6005951274150372,5.142857142857143,1.5901482410679286,aliviado
aliviarse,3.1,1.5525869752736798,6.846153846153846,1.973672874461373,8.115384615384615,1.1773503497913642,4.35,0.6708203932499374,1.35,0.7451598203705945,1.5714285714285714,0.9783367810436533,1.1818181818181819,0.3947710169758614,1.3333333333333333,0.6582805886043832,8.714285714285714,1.8205179796655981,4.523809523809524,1.4703417160322843,aliviarse
alivio,3.380952380952381,1.5961262630566069,,,,,,,,,,,,,,,,,,,alivio
alteración,2.772727272727273,1.4452489711965164,,,,,,,,,,,,,,,,,,,alteracion
alterado,4.190476190476191,1.0304876330673562,,,,,,,,,,,,,,,,,,,alterado
alterarse,3.5,1.4719601443879744,3.5384615384615383,1.9022254173629207,3.3076923076923075,1.5942203302989402,1.35,0.5871429486123997,1.8,0.8335087534664908,3.4761904761904763,1.3273676061682242,2.5454545454545454,1.2238608980744088,2.35,1.2258187382102494,7.173913043478261,2.4799591989503575,4.363636363636363,1.4653279998642441,alterarse
alucinación,1.7142857142857142,1.1019463300386794,,,,,,,,,,,,,,,8.238095238095237,2.2114421065169654,,,alucinacion
alucinado,3.142857142857143,1.3147514702678331,6.8,1.2814465510343758,6.909090909090909,1.1509454047327015,3.05,1.5035046776746235,1.2727272727272727,0.7672969364884685,1.619047619047619,0.9206622874969125,1.75,1.019545822516343,1.5454545454545454,0.7385489458759964,6.681818181818182,2.009178074934259,4.0,1.6832508230603465,alucinado
alucinar,2.35,1.3869694338832113,6.3076923076923075,1.3496438276591558,6.0,1.8973665961010275,2.85,1.22581873821025,1.45,0.7591546545162483,1.7142857142857142,0.9023778112773575,2.0,1.0690449676496976,1.8095238095238095,1.0779168622415933,7.428571428571429,1.3989792196965813,4.045454545454546,1.812056782650528,alucinar
amado,3.409090909090909,1.4690162211523254,,,,,,,,,,,,,,,,,,,amado
amar,4.095238095238095,1.3749458863810566,,,,,,,,,,,,,,,,,,,amar
amargado,3.6,1.391704747876919,1.85,1.0399898784932577,5.7727272727272725,2.467538163584221,1.1,0.3077935056255463,2.7,1.4179302929937965,2.8095238095238093,0.9283882603225668,2.85,1.1367080817685318,3.8,1.1516578439248715,8.047619047619047,1.8567765206451337,4.090909090909091,1.715728108915554,amargado
amargarse,3.272727272727273,1.5486343655842068,1.85,1.0399898784932577,6.318181818181818,1.861549882589227,1.0,0.0,2.6,1.569445091341791,2.9523809523809526,1.0235326314383182,2.75,1.019545822516343,3.7,1.3803127029389886,8.130434782608695,2.0517032353651707,3.9565217391304346,1.609016098839322,amargarse
amargura,4.0,0.9486832980505138,,,,,,,,,,,,,,,8.043478260869565,2.265918655154827,4.64,1.468559384794046,amargura
amedrentado,3.0,1.699673171197595,3.3846153846153846,1.6092680291808412,6.0,1.9685019685029528,1.5,0.8498365855987975,2.5,1.4459976109624424,2.3333333333333335,1.224744871391589,3.5,1.0690449676496976,3.375,0.9161253813129043,10.61111111111111,1.243282604232413,4.0,1.8516401995451028,amedrentado
amedrentamiento,2.7,1.4181364924121764,3.3333333333333335,1.7593288763724921,2.45,1.700619082322051,1.2857142857142858,0.48795003647426666,1.6666666666666667,0.8660254037844386,2.625,1.3024701806293193,2.1666666666666665,1.602081978759722,2.8181818181818183,1.4012980994907416,10.857142857142858,0.5345224838248535,4.090909090909091,1.7002673586554236,amedrentamiento
amedrentarse,2.909090909090909,1.3751033019046572,3.0,1.2792042981336627,5.588235294117647,2.526331914293225,1.6,1.0749676997731399,1.7692307692307692,1.1657505560686465,2.6666666666666665,1.3228756555322954,2.6,1.264911064067352,2.6923076923076925,1.0315534712764842,10.2,1.5675276256394537,3.3333333333333335,1.5718104959867516,amedrentarse
amenaza,2.380952380952381,1.6874889770363086,,,,,,,,,,,,,,,,,,,amenaza
amenazado,2.4545454545454546,1.7382879570557412,,,,,,,,,,,,,,,,,,,amenazado
amenazante,2.65,1.4608937423083823,,,,,,,,,,,,,,,8.80952380952381,1.965172959793809,4.476190476190476,1.4703417160322843,amenazante
amenazar,2.0,1.1697953037312037,,,,,,,,,,,,,,,,,,,amenazar
amigable,2.9047619047619047,1.2611408289624872,,,,,,,,,,,,,,,,,3.909090909090909,1.5708381417359547,amigable
amistad,2.4285714285714284,1.4342743312012722,,,,,,,,,,,,,,,,,4.4,1.8708286933869707,amistad
amistoso,2.5,1.4057704208690964,,,,,,,,,,,,,,,,,,,amistoso
amor,3.989935064935065,1.2422858940459856,,,,,,,,,,,,,,,,,,,amor
amorosa,3.3636363636363638,1.5597757636597747,,,,,,,,,,,,,,,7.0,1.7320508075688772,3.5,1.625686668105863,amorosa
amparado,2.0526315789473686,1.26814318375447,5.5,1.917412472118426,3.4782608695652173,1.7021260827509308,2.9411764705882355,1.4348601079588785,1.15,0.36634754853252327,1.25,0.5773502691896257,1.736842105263158,1.0457376590053493,1.8888888888888888,1.2782749814122838,10.19047619047619,1.0304876330673602,3.5454545454545454,1.6826077472687537,amparado
amparo,1.6470588235294117,0.8617697249402124,,,,,,,,,,,,,,,10.0,1.3743685418725535,,,amparo
angustia,4.105263157894737,1.3289401308354822,,,,,,,,,,,,,,,,,,,angustia
angustiado,4.190476190476191,1.1670067531530235,,,,,,,,,,,,,,,,,4.130434782608695,1.6598014072359535,angustiado
angustiarse,3.4545454545454546,1.5345938729769366,1.8,0.8335087534664908,7.2727272727272725,1.7506955945952054,1.05,0.22360679774997888,2.55,1.3945382182304158,2.8095238095238093,1.1670067531530235,3.2,1.0052493799000688,3.7,1.4545753585442762,8.904761904761905,1.7861904127153387,4.15,1.7252002172135514,angustiarse
angustiosa,4.05,1.2343760409722457,,,,,,,,,,,,,,,9.285714285714286,1.309307341415953,4.363636363636363,1.4324622340390167,angustiosa
angustioso,3.8636363636363638,1.3556040489989458,2.05,0.8255779474818966,7.045454545454546,1.758713618834401,1.15,0.48936048492959294,2.7,1.490319640741189,2.6666666666666665,1.1105554165971787,2.9473684210526314,1.0787690624311024,3.35,1.4244112357114618,9.142857142857142,1.71130693581585,4.4,1.5545631755148024,angustioso
anhelado,2.6363636363636362,1.4324622340390172,4.25,1.7733405882980469,5.090909090909091,2.136064269344573,2.05,1.0990426455975697,1.4210526315789473,0.6924826089821244,1.5789473684210527,0.7685331969757722,2.0526315789473686,1.26814318375447,3.15,1.22581873821025,10.761904761904763,0.7003400534570279,4.285714285714286,1.8477785890862881,anhelado
anhelante,2.7142857142857144,1.489892687336984,3.9,1.7137217117324384,4.578947368421052,2.2928824526173313,3.066666666666667,1.0997835284835875,1.5217391304347827,0.9472239447886797,1.8125,1.2230426539304888,1.75,0.621581560508061,2.5,1.465284553774253,10.4,1.0462967275611985,3.5217391304347827,1.7286243931201823,anhelante
anhelar,3.0,1.5811388300841898,,,,,,,,,,,,,,,10.619047619047619,0.6690433824641245,3.9565217391304346,1.5514878744308411,anhelar
anhelo,3.736842105263158,1.284181765568077,,,,,,,,,,,,,,,,,,,anhelo
animado,4.045454545454546,1.0900971004051372,8.15,1.0399898784932566,6.7272727272727275,1.5486343655842068,4.45,0.9986833437344547,1.0454545454545454,0.2132007163556103,1.1904761904761905,0.40237390808147816,1.05,0.22360679774997888,1.1363636363636365,0.6396021490668313,,,4.12,1.5631165450257805,animado
animadversión,3.625,1.407885953173359,4.36,2.24,5.71,1.38,2.7777777777777777,1.481365736219265,2.0,1.2792042981336627,2.7142857142857144,1.1126972805283737,1.8,1.2292725943057183,2.4285714285714284,1.3424596091494905,11.0,0.0,2.823529411764706,1.8109146210426053,animadversion
animarse,3.3636363636363638,1.3988244910316507,7.1,1.1192102478745296,7.4,1.1424811411549578,4.45,0.7591546545162478,1.037037037037037,0.19245008972987515,1.0952380952380953,0.43643578047198484,1.1,0.3077935056255463,1.0,0.0,6.571428571428571,1.5675276256394512,4.56,1.529705854077835,animarse
ánimo,2.772727272727273,1.4452489711965164,,,,,,,,,,,,,,,,,,,animo
animosidad,2.473684210526316,1.1239029738980328,,,,,,,,,,,,,,,9.421052631578947,2.456641552872181,3.8823529411764706,1.6156404667026194,animosidad
animoso,3.65,1.3484884325167863,,,,,,,,,,,,,,,7.571428571428571,2.226464205223802,4.176470588235294,1.6292365588538344,animoso
ansiar,3.0,1.4867838833500564,3.6,1.391704747876919,6.818181818181818,2.129975712724569,1.6,0.7539370349250518,1.736842105263158,1.0457376590053493,2.5714285714285716,1.0281745265969475,2.5,1.1470786693528088,1.8,0.9514531821875089,9.238095238095237,1.9976176286957903,4.0,1.9735087641318605,ansiar
ansiedad,3.6666666666666665,1.527525231651947,,,,,,,,,,,,,,,,,4.48,1.8284784202536637,ansiedad
ansioso,3.7,1.3018205875255096,,,,,,,,,,,,,,,,,4.409090909090909,1.816828500675229,ansioso
antagónico,1.375,0.806225774829855,4.277777777777778,1.5264551613058022,5.681818181818182,1.585240364420176,1.5384615384615385,0.6602252917735247,1.3888888888888888,0.6978023391872253,2.5,1.381698559415515,2.2941176470588234,1.2631659571466125,2.2666666666666666,1.2227992865708155,10.7,0.73269509706504,4.4375,1.9311050377094112,antagonico
antipatía,2.9047619047619047,1.6094956323259126,,,,,,,,,,,,,,,,,4.2631578947368425,1.8511889651776021,antipatia
antipático,2.619047619047619,1.283596138829908,,,,,,,,,,,,,,,,,,,antipatico
antojar,1.7,0.8645047258706176,5.884615384615385,1.3061982415214957,6.0,1.224744871391589,2.7,0.9233805168766384,1.35,0.5871429486123997,1.3157894736842106,0.6710382982072028,1.2857142857142858,0.560611910581388,1.7,0.8013147091860319,8.826086956521738,1.8253810041404182,3.590909090909091,1.5632411662065913,antojar
antojo,2.1,1.2523661815266247,,,,,,,,,,,,,,,,,,,antojo
añorado,2.8095238095238093,1.4006801069140526,4.65,1.9269556026896009,4.590909090909091,2.3023609188973393,2.05,1.190974832912761,1.4,0.5982430416161186,1.5,1.1002392084403616,1.45,0.6048053188292996,3.210526315789474,1.3156725094212405,9.095238095238095,2.0713464679952005,4.44,1.7339742404853273,anorado
añoranza,4.2,1.1964860832322373,,,,,,,,,,,,,,,,,,,anoranza
añorar,3.9047619047619047,1.4800257398019097,3.230769230769231,1.8397324220156,3.96,2.150193789716018,1.65,0.8127277008872489,1.35,0.8127277008872489,1.9047619047619047,0.8309489698388166,2.6363636363636362,1.4653279998642446,3.9047619047619047,1.179184544707142,8.05,2.163695668842646,3.772727272727273,1.9744033018277696,anorar
apaciguado,3.2777777777777777,0.8947924869885989,,,,,,,,,,,,,,,,,,,apaciguado
apaciguamiento,2.1052631578947367,0.9941348467724341,5.9,1.5183093090324955,2.772727272727273,1.5715269548108204,2.210526315789474,1.0841764600337107,1.1578947368421053,0.37463432463267765,1.0952380952380953,0.30079260375911926,1.368421052631579,0.5972647203701473,1.95,1.0990426455975697,10.578947368421053,0.7685331969757688,3.5714285714285716,1.660464650976605,apaciguamiento
apaciguarse,2.7777777777777777,1.0602749674192766,5.473684210526316,1.073334423013503,2.5,1.8961113087680521,2.7,1.1285761872936693,1.105263157894737,0.3153017676423059,1.25,0.5501196042201808,1.3,0.7326950970650465,1.0666666666666667,0.25819888974716115,10.35,1.2680278927697588,4.45,1.5035046776746235,apaciguarse
apasionado,3.75,1.2085223687584246,,,,,,,,,,,,,,,,,,,apasionado
apasionante,3.1904761904761907,1.4703417160322843,,,,,,,,,,,,,,,8.285714285714286,1.6168752933623889,4.15,1.565247584249853,apasionante
apasionarse,3.0,1.4142135623730951,7.884615384615385,1.0325472609783282,8.153846153846153,1.1896993802573064,4.45,0.6048053188292989,1.2,0.5231483637805969,1.5238095238095237,0.8728715609439697,1.6363636363636365,1.1358007263790995,1.4285714285714286,0.8106434833777776,8.173913043478262,2.1878211226748263,4.666666666666667,1.4259499757471628,apasionarse
apatía,2.761904761904762,1.7001400502535637,,,,,,,,,,,,,,,10.363636363636363,1.6774542658006537,4.428571428571429,1.8860389330930734,apatia
apático,3.1818181818181817,1.435481125130547,2.3157894736842106,1.293257367998745,4.681818181818182,2.0560332505270256,1.2,0.5231483637805969,1.75,1.0699237552766379,2.7222222222222223,1.3636264606493256,2.3,1.2182817926554552,3.25,1.118033988749895,9.565217391304348,2.0632297487307203,3.9130434782608696,1.8808374217658008,apatico
apegado,2.2857142857142856,1.3835771443203717,5.44,1.9807406022327436,5.84,2.075250988836451,2.8947368421052633,0.9941348467724341,1.5,0.7608859102526822,1.45,0.887041208323017,2.0,1.1547005383792515,1.8095238095238095,0.9283882603225668,9.473684210526315,2.091475318010698,4.35,1.6311119875071343,apegado
apegar,2.35,1.6630662866176473,5.52,2.0840665376454117,5.88,1.8101565309847283,2.95,1.276302224561664,1.45,0.6863327411532598,1.5263157894736843,0.7723284457212329,2.0,1.1832159566199232,1.8333333333333333,0.985184366143778,9.058823529411764,2.304088437845164,3.8260869565217392,1.6963108075265054,apegar
apego,3.3,1.7800059136507322,,,,,,,,,,,,,,,10.285714285714286,1.309307341415953,4.428571428571429,1.5675276256394521,apego
apenado,4.380952380952381,0.7400128699009553,1.9,1.0208355710680808,5.125,1.8252456654188867,1.2,0.4103913408340616,1.4545454545454546,0.8004327833694973,1.95,1.0990426455975697,2.619047619047619,1.283596138829908,4.15,0.8127277008872493,7.086956521739131,2.043015673820997,3.8636363636363638,1.5825071893451237,apenado
apenarse,3.727272727272727,1.3863902488397424,2.9615384615384617,1.1825656592602114,1.88,0.9273618495495703,1.1,0.3077935056255463,1.7,0.9787209698591859,1.9523809523809523,1.1169686869465265,2.772727272727273,1.1925090867905044,4.095238095238095,1.0910894511799616,8.85,2.08440323404692,4.086956521739131,1.8068818816921466,apenarse
apesadumbrado,4.2727272727272725,0.7862453931068968,3.0,1.8257418583505538,2.235294117647059,1.2514697241996051,1.0909090909090908,0.30151134457776346,2.0,1.0690449676496976,2.1875,1.0468205831628137,3.142857142857143,1.1673205911990774,3.4615384615384617,1.198289379030556,11.0,0.0,4.0,1.541103500742244,apesadumbrado
apesadumbrarse,2.6153846153846154,1.3252962900462133,2.75,1.1832159566199232,4.076923076923077,2.215909838025097,1.6428571428571428,0.633323693776651,1.7647058823529411,1.200490095997562,2.0,1.0690449676496976,2.25,1.4847711791873706,3.4285714285714284,1.34245960914949,10.909090909090908,0.30151134457777734,4.076923076923077,1.382120258970402,apesadumbrarse
apetecer,1.8571428571428572,1.108409413786904,,,,,,,,,,,,,,,5.571428571428571,1.5675276256394512,4.08,1.891207727000571,apetecer
apetecible,2.3,1.3803127029389888,6.85,1.1367080817685307,4.8,2.8395700193404,3.95,0.6863327411532593,1.0740740740740742,0.26688025634181184,1.1428571428571428,0.35856858280031817,1.3,0.7326950970650465,1.0,0.0,7.217391304347826,2.411271293117357,4.52,1.584297951775486,apetecible
apetencia,2.25,1.3568010505999362,,,,,2.533333333333333,1.1872336794093274,1.1333333333333333,0.5163977794943223,1.3333333333333333,0.6513389472789297,1.8235294117647058,0.8828430011649196,1.7777777777777777,1.114374293206496,,,3.7222222222222223,1.4473324572571657,apetencia
apiadarse,2.65,1.3088765773505318,5.1,1.6189665319514621,4.090909090909091,2.223448435139197,2.1052631578947367,0.9941348467724341,1.7894736842105263,1.2727462594467416,1.8,0.894427190999916,1.5263157894736843,0.9048278567177281,2.473684210526316,1.0733344230135038,10.238095238095237,1.0442586798663407,4.15,1.6630662866176475,apiadarse
apreciable,2.142857142857143,1.2363540870525032,,,,,,,,,,,,,,,9.047619047619047,1.6575943555704598,4.260869565217392,1.5438261590885693,apreciable
apreciado,2.65,1.3869694338832115,7.05,1.3945382182304167,4.6,2.4580694178883347,4.3,0.6569466853317858,1.0740740740740742,0.38490017945975047,1.1428571428571428,0.47809144373375756,1.3,0.6569466853317865,1.05,0.22360679774997888,8.714285714285714,1.4540583599999386,3.95,1.932410548076104,apreciado
apreciar,2.619047619047619,1.5644868320376009,,,,,,,,,,,,,,,8.3,1.922169826551563,,,apreciar
aprecio,2.409090909090909,1.5324767040594283,,,,,,,,,,,,,,,,,,,aprecio
aprensión,2.5789473684210527,1.4265650070355174,,,,,,,,,,,,,,,,,3.5,1.7621756887140216,aprension
aprensivo,2.875,1.5,3.6956521739130435,1.4904173487710706,3.8333333333333335,2.4435659378771883,1.4,0.5982430416161186,2.1578947368421053,1.5004872502970805,1.9,1.0208355710680808,2.888888888888889,1.3234931004459767,2.789473684210526,1.1822270588653647,10.666666666666666,0.9128709291752727,3.8636363636363638,1.6986116051885976,aprensivo
aprobación,2.4285714285714284,1.3627702877384937,,,,,,,,,,,,,,,,,,,aprobacion
apurado,2.9047619047619047,1.4800257398019097,2.85,1.3484884325167863,7.291666666666667,0.907896118682549,1.45,0.6048053188292996,1.3043478260869565,0.5587959953568722,2.05,1.1459310165698642,2.5238095238095237,1.1670067531530235,2.7,1.218281792655455,8.380952380952381,1.8567765206451337,4.090909090909091,1.6592910393438376,apurado
apuro,2.4761904761904763,1.2891488517253398,,,,,,,,,,,,,,,7.608695652173913,2.08324769257441,4.571428571428571,1.660464650976605,apuro
aquietado,2.933333333333333,1.3870146083619754,4.0,0.7385489458759964,5.052631578947368,2.437523429187145,1.5833333333333333,0.7929614610987591,1.5,0.8548504142651103,1.8666666666666667,0.7432233529572065,2.4545454545454546,1.5724907862137931,1.6666666666666667,0.7784989441615229,10.615384615384615,0.9607689228305236,4.1,1.9692073983655907,aquietado
ardiente,2.6,1.6670175069329816,,,,,,,,,,,,,,,,,4.9523809523809526,1.6271505915615334,ardiente
ardor,1.55,0.9445132413883327,,,,,,,,,,,,,,,,,,,ardor
armonía,2.9047619047619047,1.2611408289624872,,,,,,,,,,,,,,,8.347826086956522,1.79920931250303,4.2,2.140872096444188,armonia
armonioso,2.8,1.1050125029061648,6.8,1.6415653633362473,1.75,1.019545822516343,4.0,0.9176629354822471,1.0,0.0,1.0952380952380953,0.43643578047198484,1.15,0.36634754853252327,1.3,0.6569466853317865,9.857142857142858,1.314751470267835,4.285714285714286,1.736169840276496,armonioso
armonizar,2.2857142857142856,0.9561828874675151,,,,,,,,,,,,,,,9.631578947368421,1.7387903303347123,3.8095238095238093,1.4703417160322843,armonizar
arrebatado,2.5,1.5961262630566064,2.45,0.998683343734455,6.545454545454546,2.3243488125919063,1.55,0.998683343734455,2.210526315789474,1.3572417850765923,3.238095238095238,1.2611408289624872,2.95,1.0990426455975695,3.210526315789474,1.134261745631201,9.428571428571429,1.5352989471574763,3.95,1.9594574974238472,arrebatado
arrebatarse,2.857142857142857,1.651838802235687,2.75,1.332784974957958,6.545454545454546,1.4050003466284184,1.6842105263157894,1.0568628408301077,1.8095238095238095,1.1670067531530235,3.142857142857143,1.5259657363687524,2.75,1.2085223687584246,3.380952380952381,1.203170415036477,9.523809523809524,1.860619456499571,4.416666666666667,1.4719601443879742,arrebatarse
arrebato,2.7142857142857144,1.3835771443203715,,,,,,,,,,,,,,,8.952380952380953,2.1089378956287566,,,arrebato
arrepentido,4.095238095238095,0.9952267030562383,,,,,,,,,,,,,,,,,4.181818181818182,1.8162327215148664,arrepentido
arrepentimiento,4.0,1.4142135623730951,,,,,,,,,,,,,,,,,,,arrepentimiento
arrepentirse,3.857142857142857,1.1952286093343933,,,,,,,,,,,,,,,7.0,2.077447826946374,3.869565217391304,1.6598014072359535,arrepentirse
arrogancia,2.1904761904761907,1.2497618820818477,,,,,,,,,,,,,,,10.238095238095237,1.091089451179963,,,arrogancia
arrogante,2.5238095238095237,1.3273676061682242,,,,,,,,,,,,,,,,,4.181818181818182,1.6800329825663607,arrogante
arrojo,2.0,1.4529663145135578,,,,,,,,,,,,,,,9.647058823529411,1.5387160422974526,,,arrojo
asco,4.142857142857143,1.4242792663559445,,,,,,,,,3.380952380952381,1.3592715135759479,,,,,,,,,asco
asombrado,4.05,1.2343760409722457,,,,,,,,,,,,,,,,,4.043478260869565,1.4295028019803129,asombrado
asombrarse,3.9523809523809526,1.5321941938341392,6.45,1.0990426455975708,6.454545454545454,1.4384936806479447,3.1,1.1652874052533588,1.0454545454545454,0.2132007163556103,1.5238095238095237,0.8728715609439697,1.5,0.8271701918685112,1.5909090909090908,0.7963662060880875,7.809523809523809,1.9904534061124766,3.9545454545454546,1.430193883868388,asombrarse
asombro,4.142857142857143,1.2761549390929878,,,,,,,,,,,,,,,,,,,asombro
asqueado,3.727272727272727,1.4534628005401835,,,,,,,,,,,,,,,,,4.64,1.6041612554021285,asqueado
asquear,2.772727272727273,1.7163587753985023,2.15,1.5652475842498528,6.2,1.5078740698501045,1.1,0.3077935056255463,4.407407407407407,0.9710921393049896,3.2857142857142856,1.2305631695633157,2.0,1.2366938848016846,2.5,1.3572417850765923,8.047619047619047,2.246690688016276,3.9130434782608696,1.4114159066908945,asquear
asqueroso,3.25,1.7733405882980469,,,,,,,,,,,,,,,,,,,asqueroso
astenia,1.25,0.5,3.4285714285714284,1.2724180205607032,3.3,2.0027758514399734,1.3333333333333333,0.7071067811865476,2.4285714285714284,1.511857892036909,2.0,1.0,3.25,0.5,2.7142857142857144,0.951189731211342,11.0,0.0,5.0,1.4142135623730951,astenia
